Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
258,943.00,1.000,-10.717,1.0281314291850e+02,2.2273,69.0627,0.5020,13.5901,0.7964,0.0000,1.9784,0.0000,0.7109,0.0000,0.0000,2.5726,3.7576,3.4426,0.0000,3.5869,0.0000,0.0000,0.0000,0.0000,-1.7010718988267e+03,-1.3656433139558e+03,2.7581185287256e+02,4.6160824482644e+01,1.4074379316507e+02,5.4699772e-01,4.6149212e-02,2.1264783e-03,5.6483854e-03,0.0000000e+00,4.4144379e-02,0.0000000e+00,9.6910247e-03,0.0000000e+00,0.0000000e+00,3.2570904e-02,8.3889965e-06,7.5738000e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4495171e-01,5.1425,6.9437704757579e+00,0.2057,-1.5556420063990e+02,-7.7585807098543e+01,6.4122029186794e+01,3.3753071469174e+01,2.0710520585356e+01,-1.8566360994666e+03,-1.4432291210543e+03, 3.3993388205935e+02, 7.9913895951818e+01, 1.6145431375043e+02, 4.7554280237759e-02,-3.4471813766248e-02, 5.9506897606933e-04, 4.3136194720167e-04, 6.0142648649607e-03,-7.8128224189567e-04, 1.3028937269572e-04, 1.6925222862720e-05
259,942.00,1.000,-10.734,1.0278913609687e+02,2.2272,69.0788,0.5001,13.5926,0.7916,0.0000,1.9632,0.0000,0.7104,0.0000,0.0000,2.5732,3.7585,3.4434,0.0000,3.5883,0.0000,0.0000,0.0000,0.0000,-1.7006365165626e+03,-1.3656873831396e+03,2.7564426895690e+02,4.6150809387604e+01,1.4070609549955e+02,5.4703470e-01,4.6087950e-02,2.1206382e-03,5.6264155e-03,0.0000000e+00,4.3892304e-02,0.0000000e+00,9.6933347e-03,0.0000000e+00,0.0000000e+00,3.2586708e-02,8.3316723e-06,7.5600863e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4524975e-01,5.1522,6.9685708096470e+00,0.2067,-1.5567270612006e+02,-7.7726899224650e+01,6.4147980723789e+01,3.3713328246459e+01,2.0741667663195e+01,-1.8563092226827e+03,-1.4434142823643e+03, 3.3979224968069e+02, 7.9864137634062e+01, 1.6144776316275e+02, 4.7577919909380e-02,-3.4432080762639e-02, 5.9573572468011e-04, 4.3113319423052e-04, 6.0121136847922e-03,-7.8099843596698e-04, 1.3027103456190e-04, 1.6922746238482e-05
260,941.00,1.000,-10.750,1.0276530938484e+02,2.2272,69.0948,0.4981,13.5950,0.7869,0.0000,1.9482,0.0000,0.7099,0.0000,0.0000,2.5738,3.7593,3.4442,0.0000,3.5898,0.0000,0.0000,0.0000,0.0000,-1.7002026743225e+03,-1.3657321723824e+03,2.7547708433068e+02,4.6140836059796e+01,1.4066861335170e+02,5.4707121e-01,4.6027448e-02,2.1148044e-03,5.6044704e-03,0.0000000e+00,4.3641425e-02,0.0000000e+00,9.6956610e-03,0.0000000e+00,0.0000000e+00,3.2602449e-02,8.2746347e-06,7.5463926e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4554878e-01,5.1619,6.9931850555867e+00,0.2077,-1.5577971359923e+02,-7.7867083892853e+01,6.4173488623852e+01,3.3673508965346e+01,2.0772696156120e+01,-1.8559823879217e+03,-1.4435992562752e+03, 3.3965057295454e+02, 7.9814345025142e+01, 1.6144130950782e+02, 4.7601638642055e-02,-3.4392307950448e-02, 5.9640455142569e-04, 4.3090384240595e-04, 6.0099713199078e-03,-7.8071504474392e-04, 1.3025276161271e-04, 1.6920262210510e-05
261,940.00,1.000,-10.767,1.0274166147110e+02,2.2272,69.1107,0.4962,13.5975,0.7822,0.0000,1.9332,0.0000,0.7093,0.0000,0.0000,2.5744,3.7602,3.4450,0.0000,3.5913,0.0000,0.0000,0.0000,0.0000,-1.6997703610209e+03,-1.3657776763563e+03,2.7531029523522e+02,4.6130904189703e+01,1.4063134498583e+02,5.4710723e-01,4.5967701e-02,2.1089768e-03,5.5825509e-03,0.0000000e+00,4.3391738e-02,0.0000000e+00,9.6980037e-03,0.0000000e+00,0.0000000e+00,3.2618125e-02,8.2178830e-06,7.5327186e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4584881e-01,5.1716,7.0176145611396e+00,0.2086,-1.5588523482929e+02,-7.8006367788443e+01,6.4198555966308e+01,3.3633613965058e+01,2.0803607707184e+01,-1.8556555958502e+03,-1.4437840441447e+03, 3.3950885120153e+02, 7.9764518154761e+01, 1.6143495269301e+02, 4.7625436793691e-02,-3.4352495293228e-02, 5.9707546532516e-04, 4.3067388969337e-04, 6.0078376823445e-03,-7.8043206400919e-04, 1.3023455290706e-04, 1.6917770802840e-05
262,939.00,1.000,-10.783,1.0271819105416e+02,2.2271,69.1265,0.4943,13.5999,0.7775,0.0000,1.9184,0.0000,0.7088,0.0000,0.0000,2.5750,3.7610,3.4458,0.0000,3.5927,0.0000,0.0000,0.0000,0.0000,-1.6993395656625e+03,-1.3658238897777e+03,2.7514389793738e+02,4.6121013469912e+01,1.4059428867861e+02,5.4714277e-01,4.5908701e-02,2.1031556e-03,5.5606580e-03,0.0000000e+00,4.3143239e-02,0.0000000e+00,9.7003627e-03,0.0000000e+00,0.0000000e+00,3.2633738e-02,8.1614164e-06,7.5190642e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4614983e-01,5.1813,7.0418606639062e+00,0.2096,-1.5598928147015e+02,-7.8144757544609e+01,6.4223185807771e+01,3.3593643582817e+01,2.0834403953377e+01,-1.8553288471327e+03,-1.4439686473224e+03, 3.3936708374515e+02, 7.9714657052729e+01, 1.6142869263198e+02, 4.7649314725063e-02,-3.4312642753831e-02, 5.9774847545971e-04, 4.3044333404249e-04, 6.0057126845035e-03,-7.8014948954503e-04, 1.3021640750417e-04, 1.6915272038720e-05
263,938.00,1.000,-10.800,1.0269489684233e+02,2.2271,69.1422,0.4924,13.6023,0.7729,0.0000,1.9037,0.0000,0.7083,0.0000,0.0000,2.5756,3.7619,3.4465,0.0000,3.5942,0.0000,0.0000,0.0000,0.0000,-1.6989102773416e+03,-1.3658708074070e+03,2.7497788872939e+02,4.6111163595094e+01,1.4055744271894e+02,5.4717783e-01,4.5850440e-02,2.0973407e-03,5.5387924e-03,0.0000000e+00,4.2895926e-02,0.0000000e+00,9.7027381e-03,0.0000000e+00,0.0000000e+00,3.2649288e-02,8.1052341e-06,7.5054294e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4645186e-01,5.1910,7.0659246915872e+00,0.2106,-1.5609186509071e+02,-7.8282259742936e+01,6.4247381182390e+01,3.3553598153907e+01,2.0865086525756e+01,-1.8550021424323e+03,-1.4441530671499e+03, 3.3922526991178e+02, 7.9664761749002e+01, 1.6142252924470e+02, 4.7673272799861e-02,-3.4272750294439e-02, 5.9842359097319e-04, 4.3021217338754e-04, 6.0035962391352e-03,-7.7986731713184e-04, 1.3019832446332e-04, 1.6912765940585e-05
264,937.00,1.000,-10.817,1.0267177755364e+02,2.2271,69.1577,0.4905,13.6047,0.7683,0.0000,1.8890,0.0000,0.7078,0.0000,0.0000,2.5762,3.7627,3.4473,0.0000,3.5956,0.0000,0.0000,0.0000,0.0000,-1.6984824852414e+03,-1.3659184240479e+03,2.7481226392888e+02,4.6101354262018e+01,1.4052080540799e+02,5.4721242e-01,4.5792913e-02,2.0915321e-03,5.5169551e-03,0.0000000e+00,4.2649795e-02,0.0000000e+00,9.7051300e-03,0.0000000e+00,0.0000000e+00,3.2664776e-02,8.0493354e-06,7.4918141e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4675490e-01,5.2007,7.0898079620104e+00,0.2116,-1.5619299716891e+02,-7.8418880913509e+01,6.4271145101739e+01,3.3513478011549e+01,2.0895657049425e+01,-1.8546754824103e+03,-1.4443373049614e+03, 3.3908340903062e+02, 7.9614832273567e+01, 1.6141646245741e+02, 4.7697311384560e-02,-3.4232817876423e-02, 5.9910082107146e-04, 4.2998040564595e-04, 6.0014882593644e-03,-7.7958554255124e-04, 1.3018030284435e-04, 1.6910252530120e-05
265,936.00,1.000,-10.833,1.0264883191591e+02,2.2271,69.1732,0.4886,13.6071,0.7637,0.0000,1.8745,0.0000,0.7073,0.0000,0.0000,2.5767,3.7636,3.4481,0.0000,3.5971,0.0000,0.0000,0.0000,0.0000,-1.6980561786342e+03,-1.3659667345478e+03,2.7464701987879e+02,4.6091585169535e+01,1.4048437505917e+02,5.4724654e-01,4.5736112e-02,2.0857299e-03,5.4951469e-03,0.0000000e+00,4.2404843e-02,0.0000000e+00,9.7075383e-03,0.0000000e+00,0.0000000e+00,3.2680202e-02,7.9937196e-06,7.4782180e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4705895e-01,5.2104,7.1135117830723e+00,0.2125,-1.5629268909183e+02,-7.8554627534790e+01,6.4294480554930e+01,3.3473283487003e+01,2.0926117143584e+01,-1.8543488677261e+03,-1.4445213620826e+03, 3.3894150043372e+02, 7.9564868656538e+01, 1.6141049220276e+02, 4.7721430848549e-02,-3.4192845460449e-02, 5.9978017502362e-04, 4.2974802871920e-04, 5.9993886586642e-03,-7.7930416158301e-04, 1.3016234170721e-04, 1.6907731828197e-05
266,935.00,1.000,-10.850,1.0262605866581e+02,2.2270,69.1886,0.4868,13.6095,0.7591,0.0000,1.8601,0.0000,0.7068,0.0000,0.0000,2.5773,3.7644,3.4488,0.0000,3.5986,0.0000,0.0000,0.0000,0.0000,-1.6976313468735e+03,-1.3660157337929e+03,2.7448215294510e+02,4.6081856018381e+01,1.4044814999691e+02,5.4728019e-01,4.5680031e-02,2.0799341e-03,5.4733687e-03,0.0000000e+00,4.2161067e-02,0.0000000e+00,9.7099632e-03,0.0000000e+00,0.0000000e+00,3.2695567e-02,7.9383860e-06,7.4646411e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4736401e-01,5.2200,7.1370374537208e+00,0.2135,-1.5639095216391e+02,-7.8689506039326e+01,6.4317390510538e+01,3.3433014909735e+01,2.0956468422443e+01,-1.8540222990374e+03,-1.4447052398322e+03, 3.3879954345564e+02, 7.9514870928116e+01, 1.6140461841935e+02, 4.7745631564050e-02,-3.4152833006417e-02, 6.0046166216145e-04, 4.2951504049214e-04, 5.9972973508178e-03,-7.7902317000556e-04, 1.3014444011165e-04, 1.6905203854958e-05
267,934.00,1.000,-10.867,1.0260345655064e+02,2.2270,69.2038,0.4850,13.6118,0.7546,0.0000,1.8458,0.0000,0.7063,0.0000,0.0000,2.5779,3.7653,3.4496,0.0000,3.6000,0.0000,0.0000,0.0000,0.0000,-1.6972079794089e+03,-1.3660654167176e+03,2.7431765952147e+02,4.6072166511622e+01,1.4041212855913e+02,5.4731338e-01,4.5624662e-02,2.0741447e-03,5.4516211e-03,0.0000000e+00,4.1918463e-02,0.0000000e+00,9.7124045e-03,0.0000000e+00,0.0000000e+00,3.2710871e-02,7.8833337e-06,7.4510833e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4767010e-01,5.2297,7.1603862621043e+00,0.2144,-1.5648779759116e+02,-7.8823522802820e+01,6.4339877912546e+01,3.3392672606756e+01,2.0986712493425e+01,-1.8536957770001e+03,-1.4448889395204e+03, 3.3865753743402e+02, 7.9464839118378e+01, 1.6139884105256e+02, 4.7769913905904e-02,-3.4112780473178e-02, 6.0114529187862e-04, 4.2928143883058e-04, 5.9952142500620e-03,-7.7874256360325e-04, 1.3012659711910e-04, 1.6902668629807e-05
268,933.00,1.000,-10.883,1.0258102432627e+02,2.2270,69.2189,0.4831,13.6141,0.7500,0.0000,1.8316,0.0000,0.7059,0.0000,0.0000,2.5784,3.7661,3.4504,0.0000,3.6015,0.0000,0.0000,0.0000,0.0000,-1.6967860657675e+03,-1.3661157782929e+03,2.7415353602334e+02,4.6062516354054e+01,1.4037630909432e+02,5.4734611e-01,4.5570000e-02,2.0683617e-03,5.4299051e-03,0.0000000e+00,4.1677028e-02,0.0000000e+00,9.7148625e-03,0.0000000e+00,0.0000000e+00,3.2726115e-02,7.8285621e-06,7.4375445e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4797720e-01,5.2394,7.1835594876843e+00,0.2154,-1.5658323650072e+02,-7.8956684157177e+01,6.4361945685625e+01,3.3352256903730e+01,2.1016850959455e+01,-1.8533693022682e+03,-1.4450724624501e+03, 3.3851548170897e+02, 7.9414773257784e+01, 1.6139316005378e+02, 4.7794278252213e-02,-3.4072687819194e-02, 6.0183107363501e-04, 4.2904722158675e-04, 5.9931392708395e-03,-7.7846233814899e-04, 1.3010881178905e-04, 1.6900126171255e-05
269,932.00,1.000,-10.900,1.0255876075815e+02,2.2270,69.2340,0.4813,13.6165,0.7456,0.0000,1.8174,0.0000,0.7054,0.0000,0.0000,2.5790,3.7669,3.4511,0.0000,3.6029,0.0000,0.0000,0.0000,0.0000,-1.6963655955636e+03,-1.3661668135327e+03,2.7398977889138e+02,4.6052905252596e+01,1.4034068996306e+02,5.4737838e-01,4.5516038e-02,2.0625852e-03,5.4082214e-03,0.0000000e+00,4.1436758e-02,0.0000000e+00,9.7173370e-03,0.0000000e+00,0.0000000e+00,3.2741299e-02,7.7740703e-06,7.4240246e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4828534e-01,5.2491,7.2065584001760e+00,0.2163,-1.5667727993017e+02,-7.9088996383603e+01,6.4383596731891e+01,3.3311768124000e+01,2.1046885417680e+01,-1.8530428754938e+03,-1.4452558099163e+03, 3.3837337562327e+02, 7.9364673376595e+01, 1.6138757538074e+02, 4.7818724983563e-02,-3.4032555001758e-02, 6.0251901695175e-04, 4.2881238659257e-04, 5.9910723280126e-03,-7.7818248942297e-04, 1.3009108318253e-04, 1.6897576497177e-05
270,931.00,1.000,-10.917,1.0253666462101e+02,2.2270,69.2489,0.4795,13.6188,0.7411,0.0000,1.8034,0.0000,0.7049,0.0000,0.0000,2.5796,3.7677,3.4519,0.0000,3.6043,0.0000,0.0000,0.0000,0.0000,-1.6959465584951e+03,-1.3662185174910e+03,2.7382638459004e+02,4.6043332916115e+01,1.4030526953749e+02,5.4741019e-01,4.5462770e-02,2.0568151e-03,5.3865707e-03,0.0000000e+00,4.1197651e-02,0.0000000e+00,9.7198282e-03,0.0000000e+00,0.0000000e+00,3.2756423e-02,7.7198577e-06,7.4105234e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4859451e-01,5.2588,7.2293842599137e+00,0.2173,-1.5676993883192e+02,-7.9220465715244e+01,6.4404833932306e+01,3.3271206589069e+01,2.1076817460013e+01,-1.8527164973270e+03,-1.4454389832063e+03, 3.3823121852235e+02, 7.9314539505185e+01, 1.6138208699750e+02, 4.7843254483462e-02,-3.3992381977394e-02, 6.0320913141448e-04, 4.2857693166298e-04, 5.9890133367534e-03,-7.7790301320239e-04, 1.3007341036029e-04, 1.6895019624657e-05
271,930.00,1.000,-10.934,1.0251473469873e+02,2.2269,69.2637,0.4777,13.6211,0.7366,0.0000,1.7895,0.0000,0.7044,0.0000,0.0000,2.5801,3.7685,3.4526,0.0000,3.6058,0.0000,0.0000,0.0000,0.0000,-1.6955289443427e+03,-1.3662708852624e+03,2.7366334960754e+02,4.6033799055442e+01,1.4027004620124e+02,5.4744156e-01,4.5410189e-02,2.0510515e-03,5.3649540e-03,0.0000000e+00,4.0959702e-02,0.0000000e+00,9.7223360e-03,0.0000000e+00,0.0000000e+00,3.2771489e-02,7.6659235e-06,7.3970408e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4890471e-01,5.2685,7.2520383178998e+00,0.2182,-1.5686122407360e+02,-7.9351098337425e+01,6.4425660146662e+01,3.3230572618513e+01,2.1106648673183e+01,-1.8523901684163e+03,-1.4456219835998e+03, 3.3808900975420e+02, 7.9264371673955e+01, 1.6137669487443e+02, 4.7867867138224e-02,-3.3952168701743e-02, 6.0390142667279e-04, 4.2834085459482e-04, 5.9869622125628e-03,-7.7762390526379e-04, 1.3005579238316e-04, 1.6892455570031e-05
272,929.00,1.000,-10.950,1.0249296978431e+02,2.2269,69.2784,0.4759,13.6233,0.7322,0.0000,1.7757,0.0000,0.7039,0.0000,0.0000,2.5807,3.7693,3.4533,0.0000,3.6072,0.0000,0.0000,0.0000,0.0000,-1.6951127429688e+03,-1.3663239119807e+03,2.7350067045556e+02,4.6024303383338e+01,1.4023501834932e+02,5.4747247e-01,4.5358289e-02,2.0452944e-03,5.3433718e-03,0.0000000e+00,4.0722909e-02,0.0000000e+00,9.7248606e-03,0.0000000e+00,0.0000000e+00,3.2786497e-02,7.6122669e-06,7.3835767e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4921595e-01,5.2782,7.2745218158978e+00,0.2192,-1.5695114643897e+02,-7.9480900388248e+01,6.4446078213808e+01,3.3189866530000e+01,2.1136380638847e+01,-1.8520638894078e+03,-1.4458048123689e+03, 3.3794674866936e+02, 7.9214169913338e+01, 1.6137139898817e+02, 4.7892563336977e-02,-3.3911915129548e-02, 6.0459591244057e-04, 4.2810415316664e-04, 5.9849188712621e-03,-7.7734516138273e-04, 1.3003822831197e-04, 1.6889884348888e-05
273,928.00,1.000,-10.967,1.0247136867993e+02,2.2269,69.2930,0.4742,13.6256,0.7278,0.0000,1.7620,0.0000,0.7034,0.0000,0.0000,2.5812,3.7701,3.4541,0.0000,3.6087,0.0000,0.0000,0.0000,0.0000,-1.6946979443186e+03,-1.3663775928200e+03,2.7333834366947e+02,4.6014845614527e+01,1.4020018438823e+02,5.4750294e-01,4.5307065e-02,2.0395438e-03,5.3218249e-03,0.0000000e+00,4.0487268e-02,0.0000000e+00,9.7274019e-03,0.0000000e+00,0.0000000e+00,3.2801446e-02,7.5588872e-06,7.3701311e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4952824e-01,5.2879,7.2968359863427e+00,0.2201,-1.5703971662738e+02,-7.9609877958104e+01,6.4466090951476e+01,3.3149088639245e+01,2.1166014933533e+01,-1.8517376609459e+03,-1.4459874707781e+03, 3.3780443462094e+02, 7.9163934253772e+01, 1.6136619932177e+02, 4.7917343471639e-02,-3.3871621214616e-02, 6.0529259849608e-04, 4.2786682513827e-04, 5.9828832290010e-03,-7.7706677733433e-04, 1.3002071720767e-04, 1.6887305976074e-05
274,927.00,1.000,-10.984,1.0244993019626e+02,2.2269,69.3075,0.4724,13.6278,0.7235,0.0000,1.7483,0.0000,0.7030,0.0000,0.0000,2.5817,3.7709,3.4548,0.0000,3.6101,0.0000,0.0000,0.0000,0.0000,-1.6942845384134e+03,-1.3664319229905e+03,2.7317636580668e+02,4.6005425465540e+01,1.4016554273504e+02,5.4753296e-01,4.5256509e-02,2.0337997e-03,5.3003141e-03,0.0000000e+00,4.0252775e-02,0.0000000e+00,9.7299601e-03,0.0000000e+00,0.0000000e+00,3.2816339e-02,7.5057837e-06,7.3567038e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4984158e-01,5.2977,7.3189820530325e+00,0.2211,-1.5712694525966e+02,-7.9738037093839e+01,6.4485701157663e+01,3.3108239260146e+01,2.1195553129320e+01,-1.8514114836731e+03,-1.4461699600844e+03, 3.3766206696434e+02, 7.9113664725686e+01, 1.6136109586436e+02, 4.7942207936873e-02,-3.3831286909786e-02, 6.0599149468180e-04, 4.2762886825039e-04, 5.9808552022273e-03,-7.7678874889312e-04, 1.3000325813109e-04, 1.6884720465741e-05
275,926.00,1.000,-11.001,1.0242865315354e+02,2.2269,69.3219,0.4707,13.6300,0.7191,0.0000,1.7348,0.0000,0.7025,0.0000,0.0000,2.5823,3.7717,3.4555,0.0000,3.6115,0.0000,0.0000,0.0000,0.0000,-1.6938725153601e+03,-1.3664868977447e+03,2.7301473344906e+02,4.5996042654939e+01,1.4013109181885e+02,5.4756255e-01,4.5206616e-02,2.0280622e-03,5.2788401e-03,0.0000000e+00,4.0019427e-02,0.0000000e+00,9.7325351e-03,0.0000000e+00,0.0000000e+00,3.2831174e-02,7.4529555e-06,7.3432946e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.5015597e-01,5.3074,7.3409612300274e+00,0.2220,-1.5721284286928e+02,-7.9865383792231e+01,6.4504911608587e+01,3.3067318704609e+01,2.1224996792866e+01,-1.8510853582294e+03,-1.4463522815369e+03, 3.3751964505765e+02, 7.9063361359548e+01, 1.6135608861171e+02, 4.7967157130210e-02,-3.3790912166983e-02, 6.0669261090576e-04, 4.2739028022494e-04, 5.9788347077205e-03,-7.7651107183195e-04, 1.2998585014310e-04, 1.6882127831242e-05
276,925.00,1.000,-11.018,1.0240753638042e+02,2.2269,69.3362,0.4689,13.6322,0.7148,0.0000,1.7214,0.0000,0.7020,0.0000,0.0000,2.5828,3.7725,3.4562,0.0000,3.6130,0.0000,0.0000,0.0000,0.0000,-1.6934618653408e+03,-1.3665425123704e+03,2.7285344320024e+02,4.5986696903076e+01,1.4009683007919e+02,5.4759170e-01,4.5157380e-02,2.0223312e-03,5.2574035e-03,0.0000000e+00,3.9787221e-02,0.0000000e+00,9.7351270e-03,0.0000000e+00,0.0000000e+00,3.2845954e-02,7.4004019e-06,7.3299036e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.5047142e-01,5.3171,7.3627747228643e+00,0.2229,-1.5729741991244e+02,-7.9991924007259e+01,6.4523725060973e+01,3.3026327282701e+01,2.1254347486533e+01,-1.8507592852532e+03,-1.4465344363777e+03, 3.3737716826121e+02, 7.9013024185777e+01, 1.6135117756572e+02, 4.7992191451876e-02,-3.3750496937090e-02, 6.0739595714038e-04, 4.2715105876387e-04, 5.9768216625582e-03,-7.7623374192377e-04, 1.2996849230453e-04, 1.6879528085259e-05
277,924.00,1.000,-11.035,1.0238657871434e+02,2.2269,69.3504,0.4672,13.6344,0.7105,0.0000,1.7081,0.0000,0.7015,0.0000,0.0000,2.5833,3.7732,3.4569,0.0000,3.6144,0.0000,0.0000,0.0000,0.0000,-1.6930525786157e+03,-1.3665987621935e+03,2.7269249168628e+02,4.5977387932145e+01,1.4006275596658e+02,5.4762041e-01,4.5108796e-02,2.0166069e-03,5.2360051e-03,0.0000000e+00,3.9556153e-02,0.0000000e+00,9.7377359e-03,0.0000000e+00,0.0000000e+00,3.2860677e-02,7.3481222e-06,7.3165305e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.5078794e-01,5.3268,7.3844237281086e+00,0.2239,-1.5738068676505e+02,-8.0117663647617e+01,6.4542144251507e+01,3.2985265302751e+01,2.1283606768100e+01,-1.8504332653808e+03,-1.4467164258411e+03, 3.3723463593779e+02, 7.8962653234896e+01, 1.6134636273468e+02, 4.8017311305037e-02,-3.3710041170138e-02, 6.0810154342454e-04, 4.2691120155067e-04, 5.9748159840896e-03,-7.7595675493688e-04, 1.2995118367550e-04, 1.6876921239677e-05
278,923.00,1.000,-11.052,1.0236577900155e+02,2.2269,69.3645,0.4655,13.6366,0.7062,0.0000,1.6948,0.0000,0.7011,0.0000,0.0000,2.5839,3.7740,3.4576,0.0000,3.6158,0.0000,0.0000,0.0000,0.0000,-1.6926446455244e+03,-1.3666556425777e+03,2.7253187555633e+02,4.5968115466280e+01,1.4002886794259e+02,5.4764869e-01,4.5060857e-02,2.0108891e-03,5.2146455e-03,0.0000000e+00,3.9326219e-02,0.0000000e+00,9.7403617e-03,0.0000000e+00,0.0000000e+00,3.2875345e-02,7.2961157e-06,7.3031753e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.5110551e-01,5.3365,7.4059094333854e+00,0.2248,-1.5746265372172e+02,-8.0242608576451e+01,6.4560171896149e+01,3.2944133070858e+01,2.1312776190587e+01,-1.8501072992461e+03,-1.4468982511542e+03, 3.3709204745248e+02, 7.8912248537138e+01, 1.6134164413318e+02, 4.8042517095238e-02,-3.3669544814775e-02, 6.0880937985980e-04, 4.2667070624567e-04, 5.9728175900449e-03,-7.7568010664706e-04, 1.2993392331748e-04, 1.6874307305812e-05
279,922.00,1.000,-11.069,1.0234513609670e+02,2.2269,69.3785,0.4638,13.6388,0.7020,0.0000,1.6817,0.0000,0.7006,0.0000,0.0000,2.5844,3.7748,3.4583,0.0000,3.6172,0.0000,0.0000,0.0000,0.0000,-1.6922380564794e+03,-1.3667131489218e+03,2.7237159148023e+02,4.5958879231257e+01,1.3999516447910e+02,5.4767655e-01,4.5013558e-02,2.0051779e-03,5.1933254e-03,0.0000000e+00,3.9097416e-02,0.0000000e+00,9.7430046e-03,0.0000000e+00,0.0000000e+00,3.2889958e-02,7.2443814e-06,7.2898379e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.5142416e-01,5.3462,7.4272330177691e+00,0.2257,-1.5754333100201e+02,-8.0366764614683e+01,6.4577810692478e+01,3.2902930891945e+01,2.1341857303114e+01,-1.8497813874814e+03,-1.4470799135365e+03, 3.3694940217271e+02, 7.8861810123201e+01, 1.6133702178221e+02, 4.8067809231474e-02,-3.3629007819249e-02, 6.0951947661841e-04, 4.2642957049441e-04, 5.9708263982970e-03,-7.7540379281344e-04, 1.2991671028906e-04, 1.6871686293997e-05
